Cantos,Muestras,,
,,CTC,CZC
1,37,2.153643,1.803477
1,38,2.153342,1.806928
1,39,2.154435,1.805143
1,40,2.153668,1.812915
1,41,2.159297,1.818283
1,42,2.157158,1.814025
1,43,2.155092,1.823485
1,44,2.162855,1.821365
1,45,2.164108,1.823921
1,46,2.16201,1.824607
1,47,2.159413,1.827787
1,48,2.159492,1.827194
1,49,2.163525,1.826059
1,50,2.164388,1.8192
1,51,2.160612,1.820367
1,52,2.168292,1.816437
1,53,2.16226,1.815375
1,54,2.166583,1.80816
1,55,2.167665,1.810473
1,56,2.163048,1.809875
1,57,2.158855,1.810824
1,58,2.144951,1.806724
1,59,2.144465,1.803943
1,60,2.141681,1.795173
1,61,2.140153,1.787223
1,62,2.142577,1.789706
1,63,2.144289,1.783216
1,64,2.147593,1.787426
1,65,2.157941,1.797795
1,66,2.153659,1.814181
1,67,2.145811,1.818452
1,68,2.135088,1.820504
1,69,2.124679,1.822737
1,70,2.11605,1.821199
1,71,2.119495,1.815006
1,72,2.111508,1.810469
1,73,2.115719,1.79578
1,74,2.121224,1.792159
1,75,2.12129,1.782756
1,76,2.114853,1.785573
1,77,2.11346,1.790177
1,78,2.114932,1.793109
1,79,2.12657,1.797158
1,80,2.139586,1.812802
1,81,2.145478,1.799353
1,82,2.161167,1.792084
1,83,2.164527,1.780458
1,84,2.165759,1.785478
1,85,2.160663,1.783293
1,86,2.151223,1.778703
1,87,2.143599,1.76915
1,88,2.126908,1.762017
1,89,2.127614,1.758757
1,90,2.12194,1.776435
1,91,2.131718,1.784108
1,92,2.139517,1.800543
1,93,2.141954,1.807534
1,94,2.148812,1.812394
1,95,2.141482,1.817742
1,96,2.137608,1.815872
2,97,2.136049,1.824
2,98,2.13986,1.822065
2,99,2.132477,1.822309
2,100,2.128102,1.819263
2,101,2.136855,1.821278
2,102,2.137555,1.819228
2,103,2.101767,1.786612
2,104,2.045609,1.733492
2,105,1.992025,1.710457
2,106,1.952917,1.749163
2,107,1.934908,1.749995
2,108,1.922088,1.754119
2,109,1.921027,1.803517
2,110,1.924463,1.841598
2,111,1.943525,1.865627
2,112,1.967133,1.856655
2,113,2.004338,1.874068
2,114,2.027868,1.906281
2,115,2.041275,1.927068
2,116,2.051406,1.933246
2,117,2.068649,1.928574
2,118,2.08368,1.933989
2,119,2.105153,2.018626
2,120,2.170072,2.092491
2,121,2.213782,2.105449
2,122,2.24861,2.111011
2,123,2.256335,2.096254
2,124,2.258176,2.071888
2,125,2.265283,2.022063
2,126,2.289646,1.959841
2,127,2.295219,1.899826
2,128,2.289482,1.86579
2,129,2.261848,1.866705
2,130,2.196924,1.968052
2,131,2.156311,1.971998
2,132,2.152277,1.922972
2,133,2.157717,1.912493
2,134,2.165866,1.9576
2,135,2.164314,1.971356
2,136,2.161857,1.914893
2,137,2.15618,1.902214
2,138,2.155731,1.939299
2,139,2.137171,1.922621
2,140,2.137185,1.911169
2,141,2.138874,1.92789
2,142,2.138868,1.995528
2,143,2.152241,2.074438
2,144,2.177418,2.036934
2,145,2.201324,2.009227
2,146,2.232768,1.997673
2,147,2.259195,1.927155
2,148,2.237849,1.86412
2,149,2.247031,1.826787
2,150,2.236716,1.803289
2,151,2.228906,1.777271
2,152,2.226022,1.752734
2,153,2.220719,1.720472
2,154,2.221164,1.693938
2,155,2.23636,1.68087
2,156,2.272423,1.660745
2,157,2.319593,1.65626
2,158,2.337364,1.651884
2,159,2.330566,1.677862
2,160,2.3075,1.754166
2,161,2.304522,1.802745
2,162,2.30641,1.864976
2,163,2.308366,1.902258
2,164,2.304643,1.935146
2,165,2.318949,1.947618
2,166,2.321657,1.913342
2,167,2.322742,1.904931
2,168,2.296069,1.890624
2,169,2.259352,1.919871
2,170,2.198061,1.955712
2,171,2.144178,1.988224
2,172,2.115113,2.028179
2,173,2.110585,2.037234
2,174,2.148613,2.05062
2,175,2.175645,1.970612
2,176,2.197994,1.885744
2,177,2.238344,1.833075
2,178,2.242723,1.807746
2,179,2.289948,1.786544
2,180,2.330797,1.763617
2,181,2.334041,1.719462
2,182,2.311707,1.673559
2,183,2.265251,1.636257
2,184,2.182151,1.606056
2,185,2.09218,1.603875
2,186,2.0308,1.666264
2,187,2.007633,1.728734
2,188,2.009131,1.817809
2,189,2.011129,1.879576
2,190,2.028851,1.922384
2,191,2.103335,1.909943
2,192,2.185892,1.87771
2,193,2.247655,1.859248
2,194,2.3041,1.86288
2,195,2.320059,1.943867
2,196,2.292248,1.96892
2,197,2.238792,1.949113
2,198,2.185535,2.005193
2,199,2.157567,2.05604
2,200,2.136152,2.053437
2,201,2.160643,2.033732
2,202,2.193505,1.962441
2,203,2.226064,1.883949
2,204,2.243334,1.829866
2,205,2.258964,1.794858
2,206,2.243192,1.772455
2,207,2.227137,1.749857
2,208,2.18653,1.706399
2,209,2.164624,1.667253
2,210,2.126101,1.635398
2,211,2.122043,1.605741
2,212,2.111987,1.585308
2,213,2.079469,1.573207
2,214,2.041052,1.554815
2,215,2.021363,1.546173
2,216,2.053798,1.540945
3,217,2.133839,1.533304
3,218,2.142071,1.522669
3,219,2.055994,1.521115
3,220,1.947894,1.516683
3,221,1.877125,1.505192
3,222,1.840659,1.50185
3,223,1.893919,1.508798
3,224,1.974332,1.551442
3,225,2.040439,1.614545
3,226,2.065292,1.686348
3,227,2.130812,1.766597
3,228,2.176728,1.838348
3,229,2.171634,1.896556
3,230,2.247077,1.931182
3,231,2.284641,1.947582
3,232,2.255594,1.960167
3,233,2.212383,1.966486
3,234,2.171187,1.982916
3,235,2.109863,2.002321
3,236,2.059652,2.008169
3,237,2.019274,2.024884
3,238,1.996543,2.025185
3,239,2.02806,2.019916
3,240,2.079394,2.025083
3,241,2.094552,2.049213
3,242,2.10695,2.061511
3,243,2.166273,2.042327
3,244,2.191704,1.994641
3,245,2.17639,1.935747
3,246,2.221429,1.902968
3,247,2.238199,1.904121
3,248,2.180183,1.907539
3,249,2.111639,1.905069
3,250,2.048716,1.8926
3,251,2.002899,1.890643
3,252,1.963085,1.925398
3,253,1.946773,1.968461
3,254,1.967038,1.977314
3,255,1.987813,1.983333
3,256,2.028776,1.986936
3,257,2.054967,1.989591
3,258,2.105711,2.000631
3,259,2.095129,2.014297
3,260,2.078253,2.007339
3,261,2.078892,1.977541
3,262,2.052675,1.950266
3,263,2.022572,1.926988
3,264,2.000821,1.923598
3,265,1.975035,1.938117
3,266,1.960295,1.986869
3,267,1.950011,1.992942
3,268,1.932892,1.941382
3,269,1.926547,1.909914
3,270,1.916313,1.896237
3,271,1.914239,1.894302
3,272,1.971115,1.891463
3,273,2.048728,1.891245
3,274,2.082207,1.893476
3,275,2.151477,1.886959
3,276,2.177914,1.894732
3,277,2.141623,1.900277
3,278,2.114596,1.89949
3,279,2.131326,1.907894
3,280,2.131443,1.924646
3,281,2.107866,1.939044
3,282,2.073151,1.95041
3,283,2.037992,1.964955
3,284,2.005703,1.97617
3,285,1.980211,1.970851
3,286,1.959775,1.971128
3,287,1.949656,1.981173
3,288,1.937572,1.986538
3,289,1.944136,1.979606
3,290,1.967075,1.981235
3,291,1.995723,2.001966
3,292,2.053647,2.074973
3,293,2.116019,2.084855
3,294,2.119227,2.07458
3,295,2.096911,2.032032
3,296,2.074605,2.003288
3,297,2.106651,1.992897
3,298,2.111499,2.002282
3,299,2.086715,2.006923
3,300,2.054522,2.00711
3,301,2.020739,2.011582
3,302,1.99141,2.021359
3,303,1.978296,2.018584
3,304,1.952988,2.010305
3,305,1.941613,2.005561
3,306,1.9315,1.996242
3,307,1.924616,1.985719
3,308,1.922087,1.980548
3,309,1.943166,1.987402
3,310,1.991759,1.984216
3,311,2.036494,1.972109
3,312,2.101196,1.946765
3,313,2.215736,1.917673
3,314,2.268232,1.898533
3,315,2.218791,1.892285
3,316,2.175342,1.915592
3,317,2.158098,1.953746
3,318,2.167912,1.981736
3,319,2.170649,1.987012
3,320,2.152658,1.984861
3,321,2.113445,1.976416
3,322,2.061016,1.951206
3,323,2.004493,1.928418
3,324,1.942889,1.906762
3,325,1.938854,1.877891
3,326,1.979008,1.852941
3,327,2.044766,1.83834
3,328,2.108673,1.848627
3,329,2.189951,1.870029
3,330,2.249269,1.893565
3,331,2.251669,1.904446
3,332,2.253059,1.915742
3,333,2.223348,1.918045
3,334,2.181088,1.917107
3,335,2.144835,1.886523
3,336,2.109516,1.858812
4,337,2.073623,1.834578
4,338,2.041022,1.824389
4,339,2.01373,1.811636
4,340,1.986087,1.809593
4,341,1.963038,1.842672
4,342,1.948172,1.826209
4,343,2.008136,1.795289
4,344,2.066651,1.764652
4,345,2.073904,1.731509
4,346,2.059604,1.699647
4,347,2.031472,1.697767
4,348,2.009951,1.760083
4,349,2.035639,1.811067
4,350,2.093066,1.827789
4,351,2.119623,1.821709
4,352,2.120379,1.8075
4,353,2.105255,1.807397
4,354,2.096251,1.820988
4,355,2.086127,1.792847
4,356,2.062812,1.753129
4,357,2.052704,1.727488
4,358,2.022954,1.696917
4,359,1.997303,1.695895
4,360,1.970612,1.707844
4,361,1.979941,1.677953
4,362,2.0091,1.643655
4,363,2.023525,1.649913
4,364,2.052322,1.687804
4,365,2.067268,1.716671
4,366,2.061543,1.75546
4,367,2.028946,1.818364
4,368,2.009266,1.83745
4,369,2.002313,1.832286
4,370,2.038609,1.812002
4,371,2.096493,1.786125
4,372,2.138144,1.777734
4,373,2.140669,1.765151
4,374,2.145324,1.781509
4,375,2.125287,1.798162
4,376,2.056746,1.805696
4,377,1.983661,1.787429
4,378,1.931318,1.75539
4,379,1.891302,1.73474
4,380,1.889151,1.726965
4,381,1.892005,1.71243
4,382,1.916191,1.704931
4,383,1.945704,1.716016
4,384,1.959987,1.713323
4,385,1.940263,1.703098
4,386,1.905009,1.686042
4,387,1.864203,1.662407
4,388,1.831245,1.651811
4,389,1.809626,1.645328
4,390,1.798984,1.66889
4,391,1.811636,1.679774
4,392,1.890755,1.662961
4,393,1.950474,1.647606
4,394,1.964661,1.640707
4,395,1.94494,1.642414
4,396,1.920134,1.629776
4,397,1.904256,1.610019
4,398,1.890221,1.602533
4,399,1.881406,1.646243
4,400,1.869361,1.658444
4,401,1.843841,1.643566
4,402,1.832461,1.617517
4,403,1.818444,1.590258
4,404,1.821699,1.579925
4,405,1.818015,1.588924
4,406,1.816805,1.630515
4,407,1.820024,1.711862
4,408,1.817796,1.794483
4,409,1.811222,1.850181
4,410,1.805454,1.88633
4,411,1.791565,1.902921
4,412,1.782254,1.915132
4,413,1.777979,1.932478
4,414,1.777567,1.940352
4,415,1.765604,1.944613
4,416,1.765972,1.943839
4,417,1.758341,1.947583
4,418,1.753229,1.950915
4,419,1.755773,1.94783
4,420,1.761222,1.950954
4,421,1.764169,1.949885
4,422,1.764791,1.952363
4,423,1.768955,1.954771
4,424,1.768177,1.957236
4,425,1.773336,1.958318
4,426,1.779075,1.955846
4,427,1.784553,1.94416
4,428,1.798737,1.950414
4,429,1.806041,1.953104
4,430,1.823246,1.949428
4,431,1.849952,1.930122
4,432,1.86692,1.922154
4,433,1.882173,1.920049
4,434,1.906871,1.905008
4,435,1.94489,1.895666
4,436,2.025178,1.881504
4,437,2.077623,1.906698
4,438,2.097681,1.905605
4,439,2.100798,1.864958
4,440,2.082945,1.819784
4,441,2.093986,1.781544
4,442,2.07679,1.769066
4,443,2.057865,1.779176
4,444,2.042273,1.813676
4,445,2.027276,1.825972
4,446,2.014871,1.822536
4,447,2.001825,1.81379
4,448,1.996842,1.797835
4,449,1.994137,1.782444
4,450,1.993183,1.781072
4,451,2.030915,1.776841
4,452,2.130785,1.781015
4,453,2.197188,1.775472
4,454,2.193401,1.778323
4,455,2.150272,1.789902
4,456,2.091594,1.781566
5,457,2.035232,1.77781
5,458,1.988552,1.786959
5,459,1.939394,1.805954
5,460,1.920306,1.810246
5,461,1.918496,1.837428
5,462,1.934288,1.845608
5,463,1.933876,1.841234
5,464,1.923666,1.829978
5,465,1.916558,1.810777
5,466,1.910551,1.792298
5,467,1.901635,1.789165
5,468,1.900576,1.77498
5,469,1.905554,1.752147
5,470,1.909972,1.744063
5,471,1.913691,1.722994
5,472,1.913562,1.693028
5,473,1.916863,1.677226
5,474,1.924014,1.653161
5,475,1.927799,1.645469
5,476,1.945551,1.636277
5,477,1.951801,1.632947
5,478,1.964933,1.637435
5,479,1.967574,1.638425
5,480,1.967061,1.642402
5,481,1.96712,1.677734
5,482,1.965056,1.732354
5,483,1.953738,1.759238
5,484,1.95177,1.77711
5,485,1.943386,1.779138
5,486,1.934344,1.765718
5,487,1.932425,1.751707
5,488,1.934752,1.757402
5,489,1.92976,1.767701
5,490,1.926918,1.768916
5,491,1.932384,1.769964
5,492,1.931147,1.78651
5,493,1.927488,1.795615
5,494,1.929333,1.806199
5,495,1.921039,1.813087
5,496,1.923167,1.807357
5,497,1.925636,1.786296
5,498,1.926558,1.775515
5,499,1.926124,1.778458
5,500,1.917603,1.775846
5,501,1.919679,1.765504
5,502,1.920766,1.753006
5,503,1.915343,1.754515
5,504,1.912728,1.743827
5,505,1.914318,1.753609
5,506,1.904956,1.772017
5,507,1.902429,1.789241
5,508,1.896107,1.824365
5,509,1.901054,1.82077
5,510,1.902456,1.797832
5,511,1.905437,1.756444
5,512,1.904264,1.717754
5,513,1.892517,1.673333
5,514,1.891956,1.653498
5,515,1.886957,1.653202
5,516,1.884015,1.69437
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
